"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID","Reseller Account Id","Reseller Account Name","Customer Reference ID"
"2357-5415-5714","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-06-19","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","CwgoZZW1ABW","","","CwgoZZW1ABW"
"2357-5415-5714","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-06-19","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","CwgoZZW1ABW","","","CwgoZZW1ABW"
"2399-0882-1264","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2017-10-05","54pi6dirauiqk20ougnfis25l","Public","","","PdHsdxSku61","","","Du2BBZ6uG7W"
"2410-1826-7658","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-01-17","6rw8j5r6act8h2gebd9t58tgv","Public","","","DZvyyy5isBa","","","fnHNxbmcBye"
"2420-1136-7797","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","WAL9RD2mHQP","","","WAL9RD2mHQP"
"2420-1136-7797","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","WAL9RD2mHQP","","","WAL9RD2mHQP"
"2420-1136-7797","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-02-04","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","WAL9RD2mHQP","","","WAL9RD2mHQP"
"2421-4307-6284","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-04-06","ca1ah6au715l3h594zaw0hnd4","Public","","","3ziq9p17f7Y","","","YsDz48HB5pk"
"2421-4307-6284","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-04-04","9jm3n4pl2h59tpnsrilkg190w","Public","","","3ziq9p17f7Y","","","YsDz48HB5pk"
"2438-4808-3994","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-11-18","c5h4rsrjctqqjg1udtyxxekac","Public","","","Kz3bFUxpPoX","","","Kz3bFUxpPoX"
"2453-0159-5235","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-11-11","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QEAuvzzhMfc","","","GuYy2uTrH1C"
"2453-0159-5235","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-11-11","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QEAuvzzhMfc","","","GuYy2uTrH1C"
"2453-0159-5235","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-11-11","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","QEAuvzzhMfc","","","GuYy2uTrH1C"
"2459-3010-8294","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-08-09","aiuhmjnu9qqdkztzj54s7nh15","Public","","","qw6p3inGUx","","","UZgqej4bVpZ"
"2468-1878-8759","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2017-10-03","9jm3n4pl2h59tpnsrilkg190w","Public","","","RPBcdYeQhPL","","","jcJuB122n7M"
"2482-2481-2136","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-12-08","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","KkanScp2CKu","","","KkanScp2CKu"
"2482-2481-2136","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-12-08","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","KkanScp2CKu","","","KkanScp2CKu"
"2487-8288-5350","Informatica Intelligent Cloud Services for Amazon Redshift (Windows)","0a71e91c-6e27-4a10-bef5-4fab2e62077f","m9eja37p2i36km8s4q7gnofz","2017-05-19","m9eja37p2i36km8s4q7gnofz","Public","","","GoxocHTkZxA","","","GoxocHTkZxA"
"2506-4920-7241","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2019-09-09","54pi6dirauiqk20ougnfis25l","Public","","","htMfkgFzrZt","","","gNnpsNJo25T"
"2538-8972-8215","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-09-20","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","JSqZut93ghA","","","JSqZut93ghA"
"2544-8362-3801","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-05-11","aiuhmjnu9qqdkztzj54s7nh15","Public","","","5znYVHbxpX6","","","dQq3rf56r5B"
"2559-9326-3573","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-10-01","aiuhmjnu9qqdkztzj54s7nh15","Public","","","E7cwG68LQq3","","","hD1fVdso23A"
"2559-9326-3573","Informatica Data Engineering Integration - Bastion","a7e3b4dd-4c4c-4942-8049-e17435079a0f","9xtjluufbuozsudvpqec7e8lr","2020-10-28","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","E7cwG68LQq3","","","hD1fVdso23A"
"2559-9326-3573","Informatica Data Engineering Integration - Rhel","f180f4ab-37b7-432e-a915-7ec9eedf1792","eapp2z03aqatritnmgwgwypw2","2020-10-28","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","E7cwG68LQq3","","","hD1fVdso23A"
"2562-1333-2998","Informatica Intelligent Cloud Services Secure Agent Windows (BYOL)","215b1383-16d0-4c02-bff2-22910f6cf62b","1z39kfmcs0y09y643qvb8pwrv","2020-02-07","1z39kfmcs0y09y643qvb8pwrv","Public","","","gyyFfj2Kkxd","","","gyyFfj2Kkxd"
"2616-9804-9746","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-09-19","aiuhmjnu9qqdkztzj54s7nh15","Public","","","J5g2M2btJmr","","","fUeSnNtkU1z"
"2626-8187-7800","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-02-16","aiuhmjnu9qqdkztzj54s7nh15","Public","","","PWgPYyXXpQG","","","7hZ1SLu2dEu"
"2632-7473-9818","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-04-16","1u5zklci5o5f4oglizbnsyt1f","Public","","","E3RYbnu1jMS","","","E3RYbnu1jMS"
"2654-5053-8123","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-08-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","PfhPqdt7pVc","","","3a2RcpK7JQR"
"2654-5053-8123","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-08-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","PfhPqdt7pVc","","","3a2RcpK7JQR"
"2656-4153-6520","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-10-01","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","TJ8YKtQBWrc","","","7o7duFYqSh5"
"2656-4153-6520","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-10-01","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","TJ8YKtQBWrc","","","7o7duFYqSh5"
"2710-3261-7065","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-01-09","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","a8hUHbTbB1","","","a8hUHbTbB1"
"2710-3261-7065","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-01-09","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","a8hUHbTbB1","","","a8hUHbTbB1"
"2710-4138-4496","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-01-16","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","UnUSPmysk1N","","","UnUSPmysk1N"
"2710-4138-4496","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-01-16","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","UnUSPmysk1N","","","UnUSPmysk1N"
"2745-4082-5108","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-07-13","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","UPSWN33un4n","","","UPSWN33un4n"
"2745-4082-5108","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-07-13","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","UPSWN33un4n","","","UPSWN33un4n"
"2810-2395-1838","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2017-08-23","av5vh3shzny6l5b8xrh9a9y3q","Public","","","XByVF1NnMyM","","","XByVF1NnMyM"
"2810-2395-1838","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-06-23","c5h4rsrjctqqjg1udtyxxekac","Public","","","XByVF1NnMyM","","","XByVF1NnMyM"
"2824-2920-7670","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-04-06","6v1zb9yrtsigaykmxgr2y7557","Public","","","UQaggoyzbF8","","","UQaggoyzbF8"
"2838-3087-8813","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-02-12","9jm3n4pl2h59tpnsrilkg190w","Public","","","B5xGj8EXYhT","","","Nt7yL62htTt"
"2852-2640-2885","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-01-29","9jm3n4pl2h59tpnsrilkg190w","Public","","","iqgt6PBdK3p","","","U9FPWmtUozc"
"2852-2640-2885","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-02-06","6rw8j5r6act8h2gebd9t58tgv","Public","","","iqgt6PBdK3p","","","U9FPWmtUozc"
"2914-8957-3727","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-02-20","aj2unw04iokvt8qfnv02nq485","Public","","","cGbVcNhxfzP","","","cGbVcNhxfzP"
"2914-8957-3727","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-02-22","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","cGbVcNhxfzP","","","cGbVcNhxfzP"
"2914-8957-3727","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-02-22","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","cGbVcNhxfzP","","","cGbVcNhxfzP"
"2936-2838-6670","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-08-20","aiuhmjnu9qqdkztzj54s7nh15","Public","","","JyyznrMmm1A","","","JyyznrMmm1A"
"2940-5161-1371","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2018-04-26","54pi6dirauiqk20ougnfis25l","Public","","","LkzujDnVBhZ","","","LkzujDnVBhZ"
"2943-9526-6716","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2019-05-20","6v1zb9yrtsigaykmxgr2y7557","Public","","","27Gsn716YxU","","","D52eSitfHEL"
"2943-9526-6716","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2019-05-23","54pi6dirauiqk20ougnfis25l","Public","","","27Gsn716YxU","","","D52eSitfHEL"
"2945-6951-8571","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-03-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","B1HCcHmkmhm","","","B1HCcHmkmhm"
"2945-6951-8571","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-03-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","B1HCcHmkmhm","","","B1HCcHmkmhm"
"2945-6951-8571","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-03-06","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","B1HCcHmkmhm","","","B1HCcHmkmhm"
"2946-0481-9924","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-08-06","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gEMjp9Naes1","","","gEMjp9Naes1"
"2946-0481-9924","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-08-06","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","gEMjp9Naes1","","","gEMjp9Naes1"
"2970-5001-2195","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-07-19","aiuhmjnu9qqdkztzj54s7nh15","Public","","","5znYVHbxpX6","","","K5rv5P8cr1C"
"2970-5001-2195","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2019-07-19","9jm3n4pl2h59tpnsrilkg190w","Public","","","5znYVHbxpX6","","","K5rv5P8cr1C"
"2984-3538-6659","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-05-27","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4NgEgzdunLf","","","4NgEgzdunLf"
"2984-3538-6659","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-05-27","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4NgEgzdunLf","","","4NgEgzdunLf"
"2984-3538-6659","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-05-27","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","4NgEgzdunLf","","","4NgEgzdunLf"
"2987-3108-8940","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2019-09-26","1u5zklci5o5f4oglizbnsyt1f","Public","","","a8zRntLWZhM","","","a8zRntLWZhM"
"2997-1750-1508","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-08-19","6rw8j5r6act8h2gebd9t58tgv","Public","","","5Sk8j988yRS","","","2CwQGrb1Z23"
"3017-8858-4640","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2019-10-02","1u5zklci5o5f4oglizbnsyt1f","Public","","","Z5JKR5WAoQw","","","NoUfoe4gk8f"
"3024-5046-1807","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2019-05-22","6rw8j5r6act8h2gebd9t58tgv","Public","","","Ez6QjPDLAgj","","","jBwsyW427po"
"3034-0089-1295","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2020-06-08","54pi6dirauiqk20ougnfis25l","Public","","","JKWz9xbLgXP","","","JKWz9xbLgXP"
"3040-2796-2031","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-06-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","eijzDPWo7Js","","","eijzDPWo7Js"
"3040-2796-2031","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-06-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","eijzDPWo7Js","","","eijzDPWo7Js"
"3040-2796-2031","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2020-06-16","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","eijzDPWo7Js","","","eijzDPWo7Js"
"3040-9785-3190","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-06-03","ca1ah6au715l3h594zaw0hnd4","Public","","","6ZsDLvqPXVz","","","9vgJhg5W4NX"
"3060-4790-6209","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-04-26","6rw8j5r6act8h2gebd9t58tgv","Public","","","FFN89Lh12m7","","","FFN89Lh12m7"
"3063-4321-2869","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-07-27","6v1zb9yrtsigaykmxgr2y7557","Public","","","eEYHE126Ey1","","","7a4cSfyquhr"
"3070-9729-7302","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-10-31","aiuhmjnu9qqdkztzj54s7nh15","Public","","","ThjTPAPjJw8","","","YWPRF6uAXcr"
"3070-9729-7302","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2017-10-31","6v1zb9yrtsigaykmxgr2y7557","Public","","","ThjTPAPjJw8","","","YWPRF6uAXcr"
"3084-6808-3477","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-07-10","av5vh3shzny6l5b8xrh9a9y3q","Public","","","JW2opYozABU","","","2cqkVTRCq1r"
"3106-0556-2749","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-01-22","aiuhmjnu9qqdkztzj54s7nh15","Public","","","YrgoJGfkEzV","","","5icNgiZBgEz"
"3130-8631-0418","Informatica Intelligent Cloud Services for Amazon Aurora (Windows)","f659c6ea-395d-488f-90b9-861df4aec5f0","el1l3jzsexifw8fatgdej8hkg","2017-03-05","el1l3jzsexifw8fatgdej8hkg","Public","","","gwcWakBCRtD","","","b8oSgKKTiR5"
"3157-0076-1720","Informatica Intelligent Cloud Services for Amazon RDS (Windows)","ea5b0496-a0a5-4fc6-afab-4f9bc2fc5702","dvh8pklkuu3yo1wk8kjqgenlu","2017-04-20","dvh8pklkuu3yo1wk8kjqgenlu","Public","","","JaUrctZvzKk","","","VbF3bfrDZ6j"
"3169-7684-9652","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-06-18","aiuhmjnu9qqdkztzj54s7nh15","Public","","","MQ7SZUfVTHD","","","MQ7SZUfVTHD"
"3207-8008-0209","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2020-03-17","aiuhmjnu9qqdkztzj54s7nh15","Public","","","4WKu2L9rumt","","","ZS1AiUhMvs3"
"3215-0348-0592","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-05-14","aiuhmjnu9qqdkztzj54s7nh15","Public","","","XBTi1VfhKSZ","","","XBTi1VfhKSZ"
"3217-7479-9243","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-01-03","6rw8j5r6act8h2gebd9t58tgv","Public","","","ASqD3cZYcqJ","","","ASqD3cZYcqJ"
"3223-5527-7150","Informatica Intelligent Cloud Services for Amazon Redshift (Linux)","ef440c28-5103-44dd-a41c-5cbba026ef75","e5xzlw84zmzlcp8r4c9r1g2ut","2017-02-19","e5xzlw84zmzlcp8r4c9r1g2ut","Public","","","fjUhaRJ6TTQ","","","fjUhaRJ6TTQ"
"3228-7181-7419","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-05-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","GxtPiW7JMbq","","","cBtBbgCFDs6"
"3228-7181-7419","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-05-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","GxtPiW7JMbq","","","cBtBbgCFDs6"
"3234-9857-9843","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-02-01","ca1ah6au715l3h594zaw0hnd4","Public","","","3ARsJm2uNz1","","","ehbSYz7eYtq"
"3241-7573-4599","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-08-30","c5h4rsrjctqqjg1udtyxxekac","Public","","","DrnXjExevQD","","","RqctFNRNLPH"
"3253-6751-4601","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2018-05-04","54pi6dirauiqk20ougnfis25l","Public","","","JaUrctZvzKk","","","cxxriDf1xR"
"3253-6751-4601","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2020-01-30","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","JaUrctZvzKk","","","cxxriDf1xR"
"3253-6751-4601","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2020-01-30","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","JaUrctZvzKk","","","cxxriDf1xR"
